Date Time (UTC),Device,Direction,Payload,Approx Lat/Lng,Payload (Text),Length (Bytes),Credits
28/Mar/2021 22:03:36,RockBLOCK 19648 #8,MO,47d5464fd260601b62aa2d8ffbae0a467dd96060f530aa2d33dcaa0a465be06060a3fea92d7a31a70a4666e76060fbdfa92d7b5ca40a4676ee606007a3a92da793a20a4689f560608049a92dc05ba10a4674fc6060f2f0a82d4ad8a00a45,"76.43293333333334,21.91485",,94,2
28/Mar/2021 21:49:49,RockBLOCK 19663 #6,MO,332e33312c32303231303332383231343932342c37382e363636313132302c32342e32313937323438,"78.6523,24.609766666666665","3.31,20210328214924,78.6661120,24.2197248",41,1
28/Mar/2021 21:19:50,RockBLOCK 19663 #6,MO,332e32382c32303231303332383231313932352c37382e363635383330342c32342e32313837333932,"78.6637,24.036533333333335","3.28,20210328211925,78.6658304,24.2187392",41,1
28/Mar/2021 20:50:51,RockBLOCK 19663 #6,MO,332e33342c32303231303332383230343933382c37382e363635363736382c32342e32313934333336,"78.6958,24.111016666666668","3.34,20210328204938,78.6656768,24.2194336",41,1
28/Mar/2021 20:19:45,RockBLOCK 19663 #6,MO,332e33312c32303231303332383230313932342c37382e363635343430302c32342e32313938313932,"78.6814,24.2777","3.31,20210328201924,78.6654400,24.2198192",41,1
28/Mar/2021 20:03:38,RockBLOCK 19636 #2,MO,47cf462ecb6060ffcca02da9dc8c0c463cd26060532ea02d9ff6880c4657d9606084c29f2d60a3840c4644e0606042939f2de073800c45,"76.56293333333333,20.971083333333333",,55,2
28/Mar/2021 20:01:54,RockBLOCK 19665 #7,MO,4732460eaf6060b65d8f2e396e820e4619b66060c2388f2ee019820e463fbd6060e1fa8e2e3937820e4624c46060f6ed8e2ee81e820e462ecb6060c7c98e2e43e0810e4640d2606085dc8e2e34ed810e465fd960605be68e2e831b820e4649e06060d8e18e2ef420820e45,"78.14981666666667,24.458383333333334",,107,3
28/Mar/2021 19:49:49,RockBLOCK 19663 #6,MO,332e32382c32303231303332383139343932342c37382e363635363434382c32342e32323137353834,"78.6814,24.2777","3.28,20210328194924,78.6656448,24.2217584",41,1
28/Mar/2021 19:20:02,RockBLOCK 19663 #6,MO,332e33312c32303231303332383139313933382c37382e363635363531322c32342e32323530313434,"78.70281666666666,24.111016666666668","3.31,20210328191938,78.6656512,24.2250144",41,1
28/Mar/2021 19:03:46,RockBLOCK 19648 #8,MO,47cf46199360603147ad2dc28ec80a46089a60600de5ac2dc869c70a461ea160606f88ac2db71bc60a4607a860603f0fac2d6d43c40a4623af606089e0ab2da8a8c10a461bb660602134ab2d95f0be0a4656bd606043fdaa2d4b6cbb0a4632c46060e6b5aa2d1e8eb70a45,"76.61926666666666,17.94525",,107,3
28/Mar/2021 18:49:48,RockBLOCK 19663 #6,MO,332e33312c32303231303332383138343932342c37382e363636313832342c32342e32323739373434,"78.6669,24.44395","3.31,20210328184924,78.6661824,24.2279744",41,1
28/Mar/2021 18:30:10,RockBLOCK 19648 #8,MO,586e055e600ba6c53ab700b500d50003018d0109042c187438f4883db83c6a82a44d6d1f95e8fd03c787e7dc610579be7b754956affa7d4a7d73737e973955bc89ae4dac669a53ad477142b5793466d963d1692545c33dd8351330f029213ceb210516c50bd60df80af905f9061f03bc030e032201af00000045,"76.67381666666667,17.697266666666668",,122,3
28/Mar/2021 18:25:04,RockBLOCK 19636 #2,MO,58e5c46060786ad93b6f01ce0196027504110cd0193727206d71bcdd696b65eb4a159c3bdb58a90894f66b2160e8fd2dbbd1b23871336a5199efb6b971ab655644da7773408f362e46b22da21780127019170f670b3c065d0385020001d5008600e800b6009e0087008f005f007400680054006c007d00000045,"76.53781666666667,21.258466666666667",,122,3
28/Mar/2021 18:19:46,RockBLOCK 19663 #6,MO,332e33302c32303231303332383138313932342c37382e363636373834302c32342e32323930353932,"78.6814,24.2777","3.30,20210328181924,78.6667840,24.2290592",41,1
28/Mar/2021 18:03:17,RockBLOCK 19636 #2,MO,47cb460baf6060f522a52dd3318e0c461fb660602317a42d444f900c461ebd6060cbe1a22d58f5900c463fc460600eb2a12dcccc8f0c45,"76.74928333333334,18.286633333333334",,55,2
28/Mar/2021 17:50:02,RockBLOCK 19663 #6,MO,332e32392c32303231303332383137343933382c37382e363637373138342c32342e32333030373834,"78.64935,24.202833333333334","3.29,20210328174938,78.6677184,24.2300784",41,1
28/Mar/2021 17:19:45,RockBLOCK 19663 #6,MO,332e33312c32303231303332383137313932342c37382e363638373631362c32342e32333037303536,"78.6814,24.2777","3.31,20210328171924,78.6687616,24.2307056",41,1
28/Mar/2021 16:49:46,RockBLOCK 19663 #6,MO,332e33342c32303231303332383136343932352c37382e363730333336302c32342e32333036343136,"78.6814,24.2777","3.34,20210328164925,78.6703360,24.2306416",41,1
28/Mar/2021 16:34:17,RockBLOCK 19648 #8,MO,589be95d60a2c6353bc200d50002013d01cd01910297091728236acc276c3a54309a81e96b0fef2bd35db0a984e8fd09a5c37468a1133fd17ae566597c6a8da439de7223579c62b1623b58c14bcf5bd74dcc4fbc35a13b3d1f4414fa12fa26eb19cf29b61a780d6e1139073805a302410245028301fe00000045,"76.60846666666667,18.09245",,122,3
28/Mar/2021 16:29:05,RockBLOCK 19648 #8,MO,58d6cc5d60c0ec503bf8001c013001b20165020c040513c52e1b62b38b6a7a319de48a6edc67d4e8fd15a8eae57c822277868506a4847784af2e61e23f9454c58752c4ff511c6f2f6a4a479544106d7431273f5233b422e129251a78104e110718c80ec10a1e08b207f70631035502a201a600b400cd00000045,"76.61926666666666,17.94525",,122,3
28/Mar/2021 16:24:40,RockBLOCK 19636 #2,MO,58efa86060ba5e193cb900f400560169033f105e422851b272e8fd668c5c5ab7b6cf8472997f421a7da787919125ac787ec18a9f32678a03669956e34fc24eb12ff53e9522d1168a14b714c40f440b6308c204e5069b06d1034f0187018b00af008b004a008700390049005700500070004a0034004000000045,"76.62803333333333,21.082",,122,3
28/Mar/2021 16:20:03,RockBLOCK 19663 #6,MO,332e33302c32303231303332383136313933382c37382e363731383031362c32342e32333235333238,"78.6958,24.111016666666668","3.30,20210328161938,78.6718016,24.2325328",41,1
28/Mar/2021 16:03:57,RockBLOCK 19636 #2,MO,47c746eb926060714ea82db2337d0c46f699606076bfa72dab1d820c4601a160605602a72db0bd860c461fa860604422a62da30a8b0c45,"76.59548333333333,21.0264",,55,2
28/Mar/2021 16:03:09,RockBLOCK 19665 #7,MO,472a46dd846060d851902e795a830e46ff8b60609e49902e1a36830e46009360603e34902e5b1d830e460f9a60601f07902e95dc820e461fa1606036d08f2e4ca6820e4605a8606049938f2e9279820e45,"78.15695,24.2994",,81,2
28/Mar/2021 15:49:48,RockBLOCK 19663 #6,MO,332e32392c32303231303332383135343932362c37382e363733333530342c32342e32333339343234,"78.6814,24.2777","3.29,20210328154926,78.6733504,24.2339424",41,1
28/Mar/2021 15:30:55,RockBLOCK 19648 #8,MO,5805b25d60957bc73bdf00f700f500ae014e02c505002139570f47a34cbe4da085e8fdb0851e7224803e4c9c407a503c3a9e2b52424878b95abf517162f04f634f3189e14f894fdd30b42c7a3545405237053943231519a60ebc15ad0c7b08e309f90a560509042203a8017c01fa01d90085007c005d00000045,"76.65243333333333,17.993083333333335",,122,3
28/Mar/2021 15:19:50,RockBLOCK 19663 #6,MO,332e33302c32303231303332383135313932352c37382e363734383335322c32342e32333130393736,"78.6669,24.44395","3.30,20210328151925,78.6748352,24.2310976",41,1
28/Mar/2021 15:04:23,RockBLOCK 19648 #8,MO,58395f5c60c59b483b2e030c06d911474d1cbfe8fd2ce0615b365cbb82473fca2bfd22871a50202824a43cb43de529973e50225e3b4939be2030361620f911af1b9918391ebd29ca2bc0300c2fa92dcd274f109225303d9e2f4231dc424f39ea1f191b06103f22921be011a9361428321dd419b20cd714000045,"76.65243333333333,17.993083333333335",,122,3
28/Mar/2021 14:50:02,RockBLOCK 19663 #6,MO,332e32382c32303231303332383134343933382c37382e363735373234382c32342e32333435303430,"78.6814,24.2777","3.28,20210328144938,78.6757248,24.2345040",41,1
28/Mar/2021 14:35:21,RockBLOCK 19648 #8,MO,58e75f5c600835553b3f03f406053142664ba2018ce8fdea2f151d8c36b1481019ad17b51ca3286a2a471f0b2d6d28d22c9d3f0351d61f533d3740b9288a1ac034fc174d221927f221a3112425bf2ba01c80270c10371266153818a41abe13ff1ca11b9e14d30e8e0e800b760be30b910a330e88160721000045,"76.64161666666666,18.140616666666666",,122,3
28/Mar/2021 14:26:29,RockBLOCK 19648 #8,MO,5830435c60338ba93af103760d6954e8fda33ed12d2f139b15a6264621e96ab478e96d42373b4ba636b5771846849015e7cf9a9ca1f8989970f782c9cdb26c60944e6cb92a45775d67a198267361a0ba4dec396492be56c971983b187c2877436e5173504ea89890669d5247458d1c1d2d5e1da639801d000045,"76.63071666666667,18.2879",,122,3
28/Mar/2021 14:22:28,RockBLOCK 19636 #2,MO,58198c6060ebfbae3b850100025303c30fd93db05d4c977c85d1822dcbc9e4a5b4e3c644bec4d17dc8e8fd06e4eac20e8ca78a58e857d7cb7188758833dd37204035329e2164111c11660ff311ba10a3053404e8042e033a02a6010a01bd009b0083005c0074008a0064006d008200a700880053008d00000045,"76.6653,20.646983333333335",,122,3
28/Mar/2021 14:19:50,RockBLOCK 19663 #6,MO,332e33302c32303231303332383134313932352c37382e363736343630382c32342e32333432393630,"78.6814,24.2777","3.30,20210328141925,78.6764608,24.2342960",41,1
28/Mar/2021 14:00:56,RockBLOCK 19636 #2,MO,47c346e7766060e7fca72d5f916c0c46d47d60606788a82dcb906f0c46dc846060d8cda82d9c93730c46ff8b606015aba82d7149780c45,"76.81496666666666,17.888333333333332",,55,2
28/Mar/2021 14:00:51,RockBLOCK 19648 #8,MO,47c646b95a60601a3baf2d8247cb0a46f4616060a4f4ae2d57d4c90a46df686060da02af2d9de3c90a46d36f606053e1ae2d1928ca0a46ef766060fba4ae2d3256ca0a46e47d60604b4bae2d223fca0a46ff84606094f9ad2d0121ca0a46f78b6060d2a3ad2d5f64c90a45,"76.66316666666667,17.8453",,107,3
28/Mar/2021 13:49:50,RockBLOCK 19663 #6,MO,332e32382c32303231303332383133343932342c37382e363736373034302c32342e32333537373132,"78.72045,24.353","3.28,20210328134924,78.6767040,24.2357712",41,1
28/Mar/2021 13:19:59,RockBLOCK 19663 #6,MO,332e33312c32303231303332383133313933382c37382e363736383634302c32342e32333533383838,"78.68841666666667,24.2777","3.31,20210328131938,78.6768640,24.2353888",41,1
28/Mar/2021 13:00:32,RockBLOCK 19665 #7,MO,472446b45a606005828f2e1fca850e46b361606041d18f2eb12d850e46c1686060730b902ed774840e46c46f60607e1b8e2e3ffb8a0e46e6766060654a902e2580830e46d57d60602d5a902e0a51830e45,"77.90751666666667,31.697133333333333",,81,2
28/Mar/2021 12:49:48,RockBLOCK 19663 #6,MO,332e32382c32303231303332383132343932352c37382e363736383036342c32342e32333438393238,"78.6814,24.2777","3.28,20210328124925,78.6768064,24.2348928",41,1
28/Mar/2021 12:23:28,RockBLOCK 19636 #2,MO,58df6f6060327d153c0402c502130482092d2dee7f46b8e8fd3177545cde8a733f855b277c7690cf87277a003ed32ee3664947d947f344cd456f2ee81f10313d1c081ac80ff10f4c0a9905a5049d048001f1011b01c600aa0078007c00570044004500330039004600330039001b003d004f0037003e00000045,"76.62035,20.7373",,122,3
28/Mar/2021 12:19:46,RockBLOCK 19663 #6,MO,332e32372c31393730303130313030303030302c302e303030303030302c302e30303030303030,"78.70281666666666,24.111016666666668","3.27,19700101000000,0.0000000,0.0000000",39,1
28/Mar/2021 12:00:30,RockBLOCK 19636 #2,MO,47bf46af5a6060a990a42d1f4d6c0c46b96160600d7ca52d2ebf6a0c46d76860606f6aa62d92366a0c46c46f60600541a72db6df6a0c45,"76.62035,20.7373",,55,2
28/Mar/2021 11:49:59,RockBLOCK 19663 #6,MO,332e32392c32303231303332383131343933382c37382e363735363238382c32342e32333238303332,"78.6814,24.2777","3.29,20210328114938,78.6756288,24.2328032",41,1
28/Mar/2021 11:19:48,RockBLOCK 19663 #6,MO,332e32392c32303231303332383131313932352c37382e363733333530342c32342e32333137323438,"78.70281666666666,24.111016666666668","3.29,20210328111925,78.6733504,24.2317248",41,1
28/Mar/2021 11:04:08,RockBLOCK 19648 #8,MO,58ef275c60cccbff3a40011107ba088f05a2047804881aee14001b033b7b37f5632578b8934f7f126846927c88a38f6d79e96056b0ccb956d46b9afe897197e8fd0a62567a06612a668931a5b43a7e0944569b788916959347505551606a3469457e378855853dab237e310d33ae254326b84c2741a917000045,"76.65243333333333,17.993083333333335",,122,3
28/Mar/2021 10:49:51,RockBLOCK 19663 #6,MO,332e32382c32303231303332383130343932362c37382e363733343237322c32342e32333135363332,"78.72045,24.353","3.28,20210328104926,78.6734272,24.2315632",41,1
28/Mar/2021 10:31:23,RockBLOCK 19648 #8,MO,58e70a5c60ac66403be30023012a014901c50138066f0c1d14912ba521f153d2385f7065876c8b1a95ab40ef549d45eb79776546785573a69459a5687a4baca65df9482459e8fde39f88724f87068b1f5e3b4081391b2e0d49216fe55c9f675a5bc15e8d65686fd5674743b1533b46323df33c8a26322a000045,"76.65243333333333,17.993083333333335",,122,3
28/Mar/2021 10:25:58,RockBLOCK 19648 #8,MO,586eef5b60888a463b4d0128017201df01ba028806460cb2147d21f3264c4b866a76ac2e697de6afa32c7e49fc09ab9d43b3aa04aed76b61d9e8fde8978964337e1dacff4b5e4288c87e73b24412740473aab756514158bc63b97b79370541f5a17b5b6b535a279c53a0616e3095324b2b8043ec3c8e35000045,"76.65243333333333,17.993083333333335",,122,3
28/Mar/2021 10:21:11,RockBLOCK 19636 #2,MO,58bb536060da54fd3b4b018b018803c6069131635094678250addbe8fdb8b2386eab81a48405d60c3cedb3ee74fc7b81b3035ebb33869e98558f577e404244f9325943fd15f509a20f80072207d3021803ee003701b9007b00890054004e00a8007300700043004b004f006b00520045004e0045003600000045,"76.60795,20.881983333333334",,122,3
28/Mar/2021 10:20:00,RockBLOCK 19663 #6,MO,332e32382c32303231303332383130313933382c37382e363731383738342c32342e32333238313238,"78.68841666666667,24.2777","3.28,20210328101938,78.6718784,24.2328128",41,1
28/Mar/2021 10:01:53,RockBLOCK 19665 #7,MO,471e467c30606042e88d2e0ecd8b0e46a83760606d4a8e2e40568a0e468d3e6060db758e2ea290890e46a045606057928f2eaa77880e46aa4c606005078f2eb982870e46c8536060af3d8f2e3791860e45,"78.14246666666666,24.458383333333334",,81,2
28/Mar/2021 10:01:03,RockBLOCK 19648 #8,MO,47be4699376060df65ac2d2bb3d30a46a63e6060e3ffac2dfe7fd00a46b74560608ea2ad2d1b09ce0a46bf4c60605c34ae2d1d41cc0a46b55360605da2ae2dc1b2ca0a45,"76.65243333333333,17.993083333333335",,68,2
28/Mar/2021 10:00:35,RockBLOCK 19648 #8,MO,5890d25b605720463b00012f01830109021c04470d3d1bc71f663f6850a26e5b95e8fd566a52725f534e85fc79d5a577b68d538854e6745f92036c5ed5e675a4ac3651892f066f4458e448d06a0552653ef33772347e308d19a4205a2f972a9a16c01f39203f25f429e01aa910e52d2b139913742fa720000045,"76.65243333333333,17.993083333333335",,122,3
28/Mar/2021 10:00:26,RockBLOCK 19636 #2,MO,47bb468e3e60606f63a12d018b7b0c46ae4560605cf5a12d7db3760c469c4c606034ada22deab2720c46a3536060e199a32dac0f6f0c45,"76.57536666666667,20.826983333333335",,55,2
28/Mar/2021 09:49:48,RockBLOCK 19663 #6,MO,332e33342c32303231303332383039343932372c37382e363730333535322c32342e32333437353834,"0.0,0.0","3.34,20210328094927,78.6703552,24.2347584",41,1
28/Mar/2021 09:31:44,RockBLOCK 19648 #8,MO,5881b65b60b089383bba205b2d361b25287b2bc02b583109313234f2c4e8fdeb89f6b654d9e8679269343a25c2be3af790a25a3fa6893de0d6077df1463eace46e243dca6a694eb35de2427c370254255081597162685f263f3442304c1955e2239032d62ae0395b1e70502a1ed6462e2ff625a8131b12000045,"76.69386666666666,18.041166666666665",,122,3
28/Mar/2021 09:19:48,RockBLOCK 19663 #6,MO,332e33302c32303231303332383039313932352c37382e363638393135322c32342e32333830303438,"78.6637,24.036533333333335","3.30,20210328091925,78.6689152,24.2380048",41,1
28/Mar/2021 09:00:57,RockBLOCK 19648 #8,MO,58469b5b601eee2c3bec03bf0485058003ee0ab80c0b16ad398b680871e8fd2dc069e0298bae6bbf49fc9deb536e889665b7bb5d8d98b2973ee1297d6d45768a4ba83b6251b164875bbe77dd9fb66c488b3a799237c990f272103cf526b7253235372aca1d01195616871e861ce220b708891ae911011e000045,"76.68303333333333,18.189033333333334",,122,3
28/Mar/2021 08:50:02,RockBLOCK 19663 #6,MO,332e33332c32303231303332383038343933382c37382e363637333533362c32342e32343031363030,"78.68841666666667,24.2777","3.33,20210328084938,78.6673536,24.2401600",41,1
28/Mar/2021 08:30:55,RockBLOCK 19648 #8,MO,588a7f5b60fe34853bdf0d800b0c06ce057407db11f824a51c8c3ea284e8fd4ab36f311b4c21d09faa1256c29394500251bf63e1738e3f61972474b958ff578e3a2c7b0392e645c147c5254767a751c26049235632ce33cb378a4f7027b4212e26e913ae26a14cf630221ba1153c116a12b010811cf20b000045,"76.54531666666666,16.389533333333333",,122,3
28/Mar/2021 08:23:26,RockBLOCK 19636 #2,MO,5824386060355b123cd3015a024103ee059d118c2436388eb6e8fdbba2a93ad048807d49a1d244457e707f3f9fb65bb38509312a549d34c54de860f92ddb1dd51ecd14900a0a0943098709fc0482023d014701e60093004d00730043006d00530058005e0045004c003e00390051005c004e0045002f00000045,"76.48931666666667,19.0656",,122,3
28/Mar/2021 08:22:48,RockBLOCK 19648 #8,MO,5837625b606b23a33be20032017d018302bc067606d615fc1d0f41424df966e8fd2094aa98b885f8a87665517a24bbeace638a8f87104b0d3e548c846f428171999f8fd038d3b6a36e1280e756565fd947504b8a42032d967d7c2aa6452838c639912b8231c12d9d205027230e921f5b1422101f10fc0a000045,"76.68303333333333,18.68085",,122,3
28/Mar/2021 08:19:46,RockBLOCK 19663 #6,MO,332e32382c32303231303332383038313932352c37382e363635383934342c32342e32343131343234,"78.68841666666667,24.2777","3.28,20210328081925,78.6658944,24.2411424",41,1
28/Mar/2021 08:02:42,RockBLOCK 19636 #2,MO,47b7468722606062c3a02dd8fa8a0c467629606084bfa02d3167880c467c306060c0dba02dd7e8840c4685376060de05a12dca85800c45,"76.73668333333333,23.280616666666667",,55,2
28/Mar/2021 08:01:34,RockBLOCK 19648 #8,MO,,"76.99235,23.073116666666667",,0,1
28/Mar/2021 07:49:46,RockBLOCK 19663 #6,MO,332e33302c32303231303332383037343932342c37382e363634353838382c32342e32343735363030,"78.64581666666666,23.796133333333334","3.30,20210328074924,78.6645888,24.2475600",41,1
28/Mar/2021 07:34:17,RockBLOCK 19648 #8,MO,5828465b60848eab3b00035a03b102b40606096a0b01128319794ddaace8fd0693d89451cc83a7454377c55fc1d8963bace7fab4a113abd284467b865aaf83a387e57d624a1f8c057bd76ca1937b6859bdf5485157dc389423bb7bd325e9389722270eef16ff1e5b1fa3252518c0066a08110ac0056d04000045,"76.64161666666666,18.140616666666666",,122,3
28/Mar/2021 07:33:48,RockBLOCK 19648 #8,MO,47b946700660607cd6a92dc4e8e10a46650d60603ef5a92dc4f4e00a4672146060f939aa2df13de00a467e1b6060327faa2db504df0a4680226060d2e3aa2d78a5dc0a46962960603351ab2d2ac1d90a469130606077d3ab2d509ad60a45,"76.64161666666666,18.140616666666666",,94,2
28/Mar/2021 07:20:02,RockBLOCK 19663 #6,MO,332e33332c32303231303332383037313933382c37382e363633343735322c32342e32343833353336,"78.73488333333333,24.185933333333335","3.33,20210328071938,78.6634752,24.2483536",41,1
28/Mar/2021 07:00:22,RockBLOCK 19665 #7,MO,4718465bf85f60a4138e2ebd618b0e4644ff5f6012148e2ea63d8b0e464c066060d5248e2e75fd8a0e46570d606025fe8d2e01548b0e4676146060f11f8e2eed078b0e46641b6060e61e8e2e67058b0e466c2260607e1b8e2e3efb8a0e4674296060ec308e2e62f58a0e45,"78.14246666666666,24.458383333333334",,107,3
28/Mar/2021 06:49:47,RockBLOCK 19663 #6,MO,332e32382c32303231303332383036343932352c37382e363632353938342c32342e32353136313238,"78.6958,24.111016666666668","3.28,20210328064925,78.6625984,24.2516128",41,1
28/Mar/2021 06:25:28,RockBLOCK 19636 #2,MO,587f1c6060c239f43ba700bb002a014702f403d207ad14e436e9415f5fe8fdeb9204281b27fb4ff446634ccd4ae44f3c43662e20511346407da6541a42c4248e2e6e182e15cc0e220ff30bbd09ee040d02ec016201fb00820061005a004c0059005c00740075004f003f0049004a005c00550061005b00000045,"76.59548333333333,21.0264",,122,3
28/Mar/2021 06:19:49,RockBLOCK 19663 #6,MO,332e33302c32303231303332383036313932352c37382e363632303431362c32342e32353331353532,"78.6814,24.2777","3.30,20210328061925,78.6620416,24.2531552",41,1
28/Mar/2021 06:04:46,RockBLOCK 19636 #2,MO,47b346670660603ba5a12df9328a0c46540d60603a64a12dd1178c0c465e146060e629a12df9f08c0c46701b606048e9a02d5e9c8c0c45,"76.58293333333333,21.17055",,55,2
28/Mar/2021 05:49:59,RockBLOCK 19663 #6,MO,332e33342c32303231303332383035343933382c37382e363631333935322c32342e32353534353932,"78.6814,24.2777","3.34,20210328054938,78.6613952,24.2554592",41,1
28/Mar/2021 05:19:49,RockBLOCK 19663 #6,MO,332e32392c32303231303332383035313932352c37382e363631333639362c32342e32353735363936,"78.70281666666666,24.111016666666668","3.29,20210328051925,78.6613696,24.2575696",41,1
28/Mar/2021 04:49:50,RockBLOCK 19663 #6,MO,332e33312c32303231303332383034343932352c37382e363631363139322c32342e32353439353230,"78.68841666666667,24.2777","3.31,20210328044925,78.6616192,24.2549520",41,1
28/Mar/2021 04:29:52,RockBLOCK 19648 #8,MO,582b2b5b60e823ca3bea01fd01f3010b0382088307fa110f1a505846bf60b662bfddb0806cc6bb7f433246e27ce8fda13fa351a883dc64f59b9e42c244357d9c9376457b9af46f763bfb5ad54c33466d92406998480d614e5d3470582a682265328024950fd9131d13b30b37108c0a090c3d04d7057e04000045,"76.60846666666667,18.09245",,122,3
28/Mar/2021 04:22:54,RockBLOCK 19636 #2,MO,589aff5f602638d43bb400cc00ec000302870288048f0e63110943666b34b47e73275e6e49e8fda38c62897ca0b376a46ea866e7486840a2680838764d6838ad3fd418931ada104b09270d0609fd04b704a50296021001af00b2008f004f0067007f006e008d00640052006d005900380064004c005600000045,"76.59548333333333,21.0264",,122,3
28/Mar/2021 04:20:02,RockBLOCK 19663 #6,MO,332e32392c32303231303332383034313933382c37382e363630393238302c32342e32353738353932,"78.6814,24.2777","3.29,20210328041938,78.6609280,24.2578592",41,1
28/Mar/2021 04:06:38,RockBLOCK 19648 #8,MO,47b2462cea5f609e99a82d0b22da0a4667f15f60ee40a92d860ddd0a464ef85f60e085a92d728cde0a4667ff5f609fb5a92d57f0df0a45,"76.74586666666667,19.769466666666666",,55,2
28/Mar/2021 04:01:42,RockBLOCK 19648 #8,MO,58d40d5b60f822e13b4501cb01c2016c059805df0a611d802b9eb4cde5e8fdf63d1a5043a7f49788a3f4718d47d64ce0e3abab9a754193f7a186a28280ea561f4b9a68727c13954c872545952a97175f303a3dce251431a627ce121118491b5819a625c00f480a0f0d5205da07cd05fe02140230037201000045,"76.64161666666666,18.140616666666666",,122,3
28/Mar/2021 04:01:29,RockBLOCK 19636 #2,MO,47af4647ea5f609d24a22dcdb37a0c4647ea5f609d24a22dcdb37a0c462ff85f606ffea12d1868830c463ff85f602efda12d5d6d830c4644ff5f6026d6a12dd521870c45,"76.60795,20.881983333333334",,68,2
28/Mar/2021 03:49:45,RockBLOCK 19663 #6,MO,332e32382c32303231303332383033343932362c37382e363630343733362c32342e32353837373434,"78.6814,24.2777","3.28,20210328034926,78.6604736,24.2587744",41,1
28/Mar/2021 03:32:51,RockBLOCK 19648 #8,MO,58d6f25a600504053c5301b8010b0296038c0ada11eb1be02be8fdef8f6e5553911981cc8a7fa824628e3ecd76b97864c1a591a275ba49236cbf2cfb5abf504e43bc3ca23caf2fc53aae25e35a2f2cab3c1e282121b412e012ac1218184711270a9605ac06f107b10421059d037f025c014d01d0009800000045,"76.5976,18.2394",,122,3
28/Mar/2021 03:19:46,RockBLOCK 19663 #6,MO,332e33302c32303231303332383033313932352c37382e363630323336382c32342e32363238393434,"78.72045,24.353","3.30,20210328031925,78.6602368,24.2628944",41,1
28/Mar/2021 03:02:08,RockBLOCK 19665 #7,MO,4710460cce5f6065b08a2e46d88d0e462ed55f60bf478d2ed9c78e0e461cdc5f60187e8b2eaf21930e463fe35f60b8eb8d2ef59a8c0e462cea5f6065068e2e0dec8b0e4634f15f60e7fd8d2ee9a58b0e45,"78.81991666666667,33.279716666666666",,81,2
28/Mar/2021 03:02:04,RockBLOCK 19648 #8,MO,58aed55a60370f023cfb01d501f702de051b0a8416e1419f5cbbaf2dbb37fa8dfae8fd807f24eeece941696cad2684e55c7289828f6355a055445986455a2faf2c451ac01cd541eb1cdf276d19cd376339101b0f20ce200d128d153b0b8f04880a3307de028e03fb021b02c20283012b01c700a000b100000045,"76.63071666666667,18.2879",,122,3
28/Mar/2021 02:49:59,RockBLOCK 19663 #6,MO,332e33302c32303231303332383032343933392c37382e363539333636342c32342e32363537343732,"78.6814,24.2777","3.30,20210328024939,78.6593664,24.2657472",41,1
28/Mar/2021 02:33:36,RockBLOCK 19648 #8,MO,580fba5a608515373cfe036a04c504fd086b0a5b1e0e5a39a3e8fd6fa480a03572e380e9b56ba98db13493fa660665543c7b491767e44b4c409561af253d33563785241a2c8a1ec3215b2b381c6f154a27d816590edc0fa9096109eb07fc07b3058c0425039b0153014301ff007a00a8003b0095005b00000045,"76.64161666666666,18.140616666666666",,122,3
28/Mar/2021 02:33:19,RockBLOCK 19648 #8,MO,47af46f9b15f605dd1a32d666cd70a46fdb85f60daa2a42d24ccd60a461fc05f604482a52d3395d60a4627c75f602b2fa62db690d60a460cce5f602c2fa62db690d60a4637d55f60db7ba72d30f9d70a462ddc5f60d314a82d1ae0d80a467de35f609e99a82d0d22da0a45,"76.63071666666667,18.2879",,107,3
28/Mar/2021 02:21:15,RockBLOCK 19636 #2,MO,5840e35f6000969a3b4d017c01c301a502af02b803f00b8c20ec52e8fd326631da8db3aa7835da6b8b937613a0c2ad4c925bc8187e4860fc3c026ed046bf38c623b4225e10f33a040d1617f1079a075b05c80324027a013a014801bb008a0092006f006600630079003e005a0034004b0044005a005700000045,"76.57536666666667,20.826983333333335",,122,3
28/Mar/2021 02:19:47,RockBLOCK 19663 #6,MO,332e33322c32303231303332383032313932352c37382e363538343634302c32342e32363736303438,"78.6814,24.2777","3.32,20210328021925,78.6584640,24.2676048",41,1
28/Mar/2021 02:00:31,RockBLOCK 19636 #2,MO,47aa460fce5f60f992a02df2fd680c461dd55f60954ea12d2c306c0c4636dc5f60f6d1a12d0e7e700c4628e35f60c117a22d137e750c45,"76.57536666666667,20.826983333333335",,55,2
28/Mar/2021 01:50:00,RockBLOCK 19663 #6,MO,332e33322c32303231303332383031343933382c37382e363537343834382c32342e32373238353434,"78.68841666666667,24.2777","3.32,20210328014938,78.6574848,24.2728544",41,1
28/Mar/2021 01:19:51,RockBLOCK 19663 #6,MO,332e33302c32303231303332383031313932362c37382e363535313034302c32342e32373634383438,"78.6637,24.036533333333335","3.30,20210328011926,78.6551040,24.2764848",41,1
28/Mar/2021 00:49:47,RockBLOCK 19663 #6,MO,332e33322c32303231303332383030343932352c37382e363532333030382c32342e32373936363838,"78.64935,24.202833333333334","3.32,20210328004925,78.6523008,24.2796688",41,1
