Date Time (UTC),Device,Direction,Payload,Approx Lat/Lng,Payload (Text),Length (Bytes),Credits
29/Sep/2021 06:22:06,Zeni-v2021,MO,59f00554617e010000e568a53f88cffc3d7d88023ea5e5af3f0100000000000000000000000100040014007f00a8013307d71dfc45f2a7e8fd44a7668b27784a72d864ca3e354d61493b29042649164a10d808aa042703d70081006f0049002800110016000d0009000e000c000f00180012000c0008000500060006000800080008000a000b00000045,"82.21006666666666,121.41703333333334",,138,3
29/Sep/2021 05:22:37,Zeni-v2021,MO,59fef753617d010000d74a9c3fe346013e515c053e7a84c43f00000000000000000000000001000100070040002b01f002700ffd36104ae68ae8fdec85f25f38650952ee68195c8a3c571ff317210eda097b0aa8062907070631037e013701b9004b002c0015000b000a00090006000c000f000b000d0009000400020003000500050007000500000045,"82.16126666666666,121.50426666666667",,138,3
29/Sep/2021 05:01:22,Zeni-v2021,MO,47f446f8f253612157f6307e68634846e2eb53614e21f5307dd6654846e6e45361a3eaf330eea6684846d3dd536159b6f2307ef56b4846d7d653618790f130947a6f4846c2cf5361e36df0309428734845,"82.21006666666666,121.41703333333334",,81,2
29/Sep/2021 04:22:10,Zeni-v2021,MO,59d0e953617c010000718ca03f543b033e2d41063e19f3dc3f0000000000000000000000000000010008001900800082013405db19703fc563939ce8fd3fd47590c65a762e842774281233c41a190d15069805e204a1056f04a8014c0196003e002d001000080007000b00150011001000160019000f000900090008000b000b000a000e000600000045,"82.16126666666666,121.50426666666667",,138,3
29/Sep/2021 03:22:18,Zeni-v2021,MO,59c1db53617b0100008c63723f04ff083e44750c3e1e00893f0000000000000000000000000000010009002a0056008c01e002c1070b20de48a0649d84e8fdc2e76e7e7a7b375bff363631ee2632285912000ef3082407b007040583024501f7007d002500150011000a0008000d000f0017001a0021001e001600120011000f00060006000800000045,"82.21006666666666,121.41703333333334",,138,3
29/Sep/2021 02:22:07,Zeni-v2021,MO,59b9cd53617a0100006241753f6c700a3e5e2a0e3efd106c3f0000000000000000000000000000010003000a003900d00099024d084513853412a844e1e8fde2ef6099ed7b09487664a77372613b2bd51752140e13780d3308f804dd02b402750170002c0019000c00060009000d001400180021001c00190028001b001a001c0020001f000800000045,"82.10753333333334,121.5904",,138,3
29/Sep/2021 02:01:00,Zeni-v2021,MO,47ee46bbc85361b653ef30aa08774846e1c153612f44ee3074207b4846b2b353617727ec303fef834846a2b353614625ec3036f7834846a7ac53614329eb30c82e88484694a553617a39ea3055358c4845,"82.10753333333334,121.5904",,81,2
29/Sep/2021 01:52:35,Zeni-v2021,MO,59cbc6536179010000d9b9793f54680b3e47680f3eae21493f01000100000000000000000000000000030011003f00db008702920a911b6259c7c65ee68bea72d763f4e8fd8b924e910c8568584a370c31431ec0173b14ba0aee0896049d01d60046002b000d0009000a000c0011001700220027001e0025004c003a0027003100420037001f00000045,"82.11245,121.5904",,138,3
29/Sep/2021 01:22:42,Zeni-v2021,MO,598eb853617801000031b56e3fc6850d3e4fc1103ea2eaa03f000000000000000000000000000000000200070013007d00fe016d06fb0d2718e72cb74d4bdbe8fdb69eb480815d0d4129350549983389167610ab0ca607c20476021f01b2005e001e001000070004000200030006000a000e00170014001d0035002000280031002b0018000d00000045,"82.07726666666667,121.4542",,138,3
29/Sep/2021 00:22:08,Zeni-v2021,MO,5991b1536177010000b3f9653ff7500e3e66b0113ef5e3833f00000000000000000000000000000000010005001c004e006d0017027d07a5185443729995c5c3cbe8fd6a7154822a66853c573ead255e211e296c18a111630992035701cc0067003c001e00100007000400030005000e0015001e00180016001e0017000e0010000a000f001900000045,"82.10753333333334,121.5904",,138,3
