positions for logger RockBLOCK 18950
2020-08-16 14:00:19 (UTC) : 82.38547666666666 N, 14.690185 E (DD) 8223.1286 N, 01441.4111 E (DMS)
2020-08-16 17:48:40 (UTC) : 82.36296833333333 N, 14.450968333333334 E (DD) 8221.7781 N, 01427.0581 E (DMS)
2020-08-16 22:02:37 (UTC) : 82.3661 N, 14.194486666666666 E (DD) 8221.9660 N, 01411.6692 E (DMS)
2020-08-17 02:18:53 (UTC) : 82.386295 N, 14.126193333333333 E (DD) 8223.1777 N, 01407.5716 E (DMS)
2020-08-17 06:32:19 (UTC) : 82.37431166666667 N, 14.233675 E (DD) 8222.4587 N, 01414.0205 E (DMS)
2020-08-17 10:45:52 (UTC) : 82.35342333333334 N, 14.109166666666667 E (DD) 8221.2054 N, 01406.5500 E (DMS)
2020-08-17 15:02:17 (UTC) : 82.345165 N, 13.892693333333334 E (DD) 8220.7099 N, 01353.5616 E (DMS)
2020-08-17 18:50:51 (UTC) : 82.34485 N, 13.622428333333334 E (DD) 8220.6910 N, 01337.3457 E (DMS)
2020-08-17 23:06:14 (UTC) : 82.367345 N, 13.37096 E (DD) 8222.0407 N, 01322.2576 E (DMS)
2020-08-18 03:19:37 (UTC) : 82.38754833333333 N, 13.493923333333333 E (DD) 8223.2529 N, 01329.6354 E (DMS)
2020-08-18 19:42:58 (UTC) : 82.35703166666667 N, 12.804111666666667 E (DD) 8221.4219 N, 01248.2467 E (DMS)
2020-08-19 00:02:38 (UTC) : 82.39372833333333 N, 12.64378 E (DD) 8223.6237 N, 01238.6268 E (DMS)
2020-08-19 04:16:03 (UTC) : 82.41616 N, 12.84021 E (DD) 8224.9696 N, 01250.4126 E (DMS)
2020-08-19 08:30:09 (UTC) : 82.40072666666667 N, 12.865826666666667 E (DD) 8224.0436 N, 01251.9496 E (DMS)
2020-08-19 17:07:49 (UTC) : 82.3693 N, 12.270865 E (DD) 8222.1580 N, 01216.2519 E (DMS)
2020-08-19 21:21:16 (UTC) : 82.398345 N, 11.867831666666667 E (DD) 8223.9007 N, 01152.0699 E (DMS)
2020-08-20 01:34:40 (UTC) : 82.45876666666666 N, 11.810513333333333 E (DD) 8227.5260 N, 01148.6308 E (DMS)
2020-08-20 05:48:06 (UTC) : 82.48576666666666 N, 12.09132 E (DD) 8229.1460 N, 01205.4792 E (DMS)
2020-08-20 17:57:15 (UTC) : 82.41833833333334 N, 11.487191666666666 E (DD) 8225.1003 N, 01129.2315 E (DMS)
2020-08-20 22:15:33 (UTC) : 82.45570166666667 N, 11.187735 E (DD) 8227.3421 N, 01111.2641 E (DMS)
2020-08-21 02:31:48 (UTC) : 82.50700333333333 N, 11.181551666666667 E (DD) 8230.4202 N, 01110.8931 E (DMS)
2020-08-21 06:49:30 (UTC) : 82.521485 N, 11.362253333333333 E (DD) 8231.2891 N, 01121.7352 E (DMS)
2020-08-21 10:38:01 (UTC) : 82.49412 N, 11.419551666666667 E (DD) 8229.6472 N, 01125.1731 E (DMS)
2020-08-21 14:52:44 (UTC) : 82.44569166666666 N, 11.253913333333333 E (DD) 8226.7415 N, 01115.2348 E (DMS)
2020-08-21 19:15:29 (UTC) : 82.44889 N, 10.917281666666666 E (DD) 8226.9334 N, 01055.0369 E (DMS)
2020-08-21 23:31:41 (UTC) : 82.489535 N, 10.828335 E (DD) 8229.3721 N, 01049.7001 E (DMS)
2020-08-22 03:48:36 (UTC) : 82.52759833333333 N, 11.04202 E (DD) 8231.6559 N, 01102.5212 E (DMS)
2020-08-22 08:05:36 (UTC) : 82.524125 N, 11.317908333333333 E (DD) 8231.4475 N, 01119.0745 E (DMS)
2020-08-22 16:42:47 (UTC) : 82.43995833333334 N, 11.290853333333333 E (DD) 8226.3975 N, 01117.4512 E (DMS)
2020-08-22 20:59:05 (UTC) : 82.46020833333333 N, 11.018211666666666 E (DD) 8227.6125 N, 01101.0927 E (DMS)
2020-08-23 01:14:34 (UTC) : 82.50666166666667 N, 11.040421666666667 E (DD) 8230.3997 N, 01102.4253 E (DMS)
2020-08-23 05:27:54 (UTC) : 82.53348 N, 11.331211666666666 E (DD) 8232.0088 N, 01119.8727 E (DMS)
2020-08-23 09:42:03 (UTC) : 82.51551 N, 11.57696 E (DD) 8230.9306 N, 01134.6176 E (DMS)
2020-08-23 13:55:33 (UTC) : 82.45269833333333 N, 11.663898333333334 E (DD) 8227.1619 N, 01139.8339 E (DMS)
2020-08-23 18:09:01 (UTC) : 82.40841833333333 N, 11.402815 E (DD) 8224.5051 N, 01124.1689 E (DMS)
2020-08-23 22:23:46 (UTC) : 82.41815166666666 N, 11.247931666666666 E (DD) 8225.0891 N, 01114.8759 E (DMS)
2020-08-24 02:37:46 (UTC) : 82.43651666666666 N, 11.303411666666667 E (DD) 8226.1910 N, 01118.2047 E (DMS)
2020-08-24 06:51:48 (UTC) : 82.44582166666666 N, 11.625028333333333 E (DD) 8226.7493 N, 01137.5017 E (DMS)
2020-08-24 11:05:58 (UTC) : 82.41406166666667 N, 11.86716 E (DD) 8224.8437 N, 01152.0296 E (DMS)
2020-08-24 15:22:18 (UTC) : 82.36926833333334 N, 11.754408333333334 E (DD) 8222.1561 N, 01145.2645 E (DMS)
2020-08-24 19:35:42 (UTC) : 82.35795333333333 N, 11.56092 E (DD) 8221.4772 N, 01133.6552 E (DMS)
2020-08-25 02:55:46 (UTC) : 82.38987 N, 11.54613 E (DD) 8223.3922 N, 01132.7678 E (DMS)
2020-08-25 06:44:42 (UTC) : 82.39618 N, 11.754871666666666 E (DD) 8223.7708 N, 01145.2923 E (DMS)
2020-08-25 10:35:09 (UTC) : 82.37750833333334 N, 11.938636666666667 E (DD) 8222.6505 N, 01156.3182 E (DMS)
2020-08-25 14:48:23 (UTC) : 82.33727666666667 N, 11.89741 E (DD) 8220.2366 N, 01153.8446 E (DMS)
2020-08-25 19:05:59 (UTC) : 82.32159333333334 N, 11.670898333333334 E (DD) 8219.2956 N, 01140.2539 E (DMS)
2020-08-25 23:19:14 (UTC) : 82.32995666666666 N, 11.65734 E (DD) 8219.7974 N, 01139.4404 E (DMS)
2020-08-26 03:32:29 (UTC) : 82.32718333333334 N, 11.773395 E (DD) 8219.6310 N, 01146.4037 E (DMS)
2020-08-26 11:14:08 (UTC) : 82.30495666666667 N, 12.1268 E (DD) 8218.2974 N, 01207.6080 E (DMS)
2020-08-26 15:28:02 (UTC) : 82.26479833333333 N, 12.094656666666667 E (DD) 8215.8879 N, 01205.6794 E (DMS)
2020-08-26 19:44:13 (UTC) : 82.25414666666667 N, 12.006833333333333 E (DD) 8215.2488 N, 01200.4100 E (DMS)
2020-08-26 23:58:53 (UTC) : 82.25914333333333 N, 12.063663333333333 E (DD) 8215.5486 N, 01203.8198 E (DMS)
2020-08-27 04:12:04 (UTC) : 82.2495 N, 12.133375 E (DD) 8214.9700 N, 01208.0025 E (DMS)
2020-08-27 08:25:22 (UTC) : 82.24062833333333 N, 12.182063333333334 E (DD) 8214.4377 N, 01210.9238 E (DMS)
2020-08-27 12:38:47 (UTC) : 82.22180666666667 N, 12.21015 E (DD) 8213.3084 N, 01212.6090 E (DMS)
2020-08-27 16:52:53 (UTC) : 82.20784 N, 12.056921666666666 E (DD) 8212.4704 N, 01203.4153 E (DMS)
2020-08-27 21:06:51 (UTC) : 82.21486333333333 N, 11.928608333333333 E (DD) 8212.8918 N, 01155.7165 E (DMS)
2020-08-28 01:21:23 (UTC) : 82.22479166666666 N, 11.96209 E (DD) 8213.4875 N, 01157.7254 E (DMS)
2020-08-28 05:37:20 (UTC) : 82.200395 N, 12.022838333333333 E (DD) 8212.0237 N, 01201.3703 E (DMS)
2020-08-28 14:14:02 (UTC) : 82.14512833333333 N, 11.618911666666667 E (DD) 8208.7077 N, 01137.1347 E (DMS)
2020-08-28 18:30:56 (UTC) : 82.13517166666666 N, 11.370091666666667 E (DD) 8208.1103 N, 01122.2055 E (DMS)
2020-08-28 22:44:55 (UTC) : 82.109165 N, 11.073763333333334 E (DD) 8206.5499 N, 01104.4258 E (DMS)
2020-08-29 02:58:59 (UTC) : 82.09737833333334 N, 10.66161 E (DD) 8205.8427 N, 01039.6966 E (DMS)
2020-08-29 07:14:31 (UTC) : 82.09678666666667 N, 10.489691666666667 E (DD) 8205.8072 N, 01029.3815 E (DMS)
2020-08-29 11:02:58 (UTC) : 82.05956833333333 N, 10.352191666666666 E (DD) 8203.5741 N, 01021.1315 E (DMS)
2020-08-29 15:19:47 (UTC) : 82.05438166666667 N, 9.700273333333334 E (DD) 8203.2629 N, 00942.0164 E (DMS)
2020-08-29 19:33:11 (UTC) : 82.13041166666666 N, 9.28544 E (DD) 8207.8247 N, 00917.1264 E (DMS)
2020-08-29 23:49:27 (UTC) : 82.18526833333334 N, 9.35495 E (DD) 8211.1161 N, 00921.2970 E (DMS)
2020-08-30 04:07:49 (UTC) : 82.19159166666667 N, 9.34066 E (DD) 8211.4955 N, 00920.4396 E (DMS)
2020-08-30 08:24:47 (UTC) : 82.19566333333333 N, 9.176773333333333 E (DD) 8211.7398 N, 00910.6064 E (DMS)
2020-08-30 12:38:58 (UTC) : 82.20846833333333 N, 8.751343333333333 E (DD) 8212.5081 N, 00845.0806 E (DMS)
2020-08-30 16:59:34 (UTC) : 82.26721333333333 N, 8.417821666666667 E (DD) 8216.0328 N, 00825.0693 E (DMS)
2020-08-30 21:14:23 (UTC) : 82.31568166666666 N, 8.421096666666667 E (DD) 8218.9409 N, 00825.2658 E (DMS)
2020-08-31 01:31:20 (UTC) : 82.336115 N, 8.477435 E (DD) 8220.1669 N, 00828.6461 E (DMS)
2020-08-31 05:48:57 (UTC) : 82.34022333333333 N, 8.428136666666667 E (DD) 8220.4134 N, 00825.6882 E (DMS)
2020-08-31 14:32:58 (UTC) : 82.387885 N, 7.8162416666666665 E (DD) 8223.2731 N, 00748.9745 E (DMS)
2020-08-31 18:47:48 (UTC) : 82.41882 N, 7.766778333333333 E (DD) 8225.1292 N, 00746.0067 E (DMS)
2020-08-31 23:05:26 (UTC) : 82.42633666666667 N, 7.682958333333334 E (DD) 8225.5802 N, 00740.9775 E (DMS)
2020-09-01 02:55:58 (UTC) : 82.441265 N, 7.7488383333333335 E (DD) 8226.4759 N, 00744.9303 E (DMS)
2020-09-01 07:15:34 (UTC) : 82.43235 N, 7.826725 E (DD) 8225.9410 N, 00749.6035 E (DMS)
2020-09-01 11:36:54 (UTC) : 82.43775 N, 7.578531666666667 E (DD) 8226.2650 N, 00734.7119 E (DMS)
2020-09-01 15:56:10 (UTC) : 82.46047333333334 N, 7.483475 E (DD) 8227.6284 N, 00729.0085 E (DMS)
2020-09-01 20:11:01 (UTC) : 82.46859833333333 N, 7.471631666666666 E (DD) 8228.1159 N, 00728.2979 E (DMS)
2020-09-02 00:26:30 (UTC) : 82.46051333333334 N, 7.46435 E (DD) 8227.6308 N, 00727.8610 E (DMS)
2020-09-02 04:41:59 (UTC) : 82.461785 N, 7.576135 E (DD) 8227.7071 N, 00734.5681 E (DMS)
2020-09-02 08:56:45 (UTC) : 82.43939666666667 N, 7.567121666666667 E (DD) 8226.3638 N, 00734.0273 E (DMS)
2020-09-02 13:17:24 (UTC) : 82.44833666666666 N, 7.375476666666667 E (DD) 8226.9002 N, 00722.5286 E (DMS)
2020-09-02 21:56:20 (UTC) : 82.442465 N, 7.439996666666667 E (DD) 8226.5479 N, 00726.3998 E (DMS)
2020-09-03 02:10:23 (UTC) : 82.43946166666667 N, 7.449463333333333 E (DD) 8226.3677 N, 00726.9678 E (DMS)
2020-09-03 14:21:08 (UTC) : 82.45259166666666 N, 7.229273333333333 E (DD) 8227.1555 N, 00713.7564 E (DMS)
2020-09-03 18:34:33 (UTC) : 82.46441333333334 N, 7.271611666666667 E (DD) 8227.8648 N, 00716.2967 E (DMS)
2020-09-03 22:55:02 (UTC) : 82.45677666666667 N, 7.113768333333334 E (DD) 8227.4066 N, 00706.8261 E (DMS)
2020-09-04 06:50:18 (UTC) : 82.45466833333333 N, 7.197346666666666 E (DD) 8227.2801 N, 00711.8408 E (DMS)
2020-09-04 11:09:10 (UTC) : 82.43578 N, 7.011891666666667 E (DD) 8226.1468 N, 00700.7135 E (DMS)
2020-09-04 14:59:03 (UTC) : 82.457105 N, 6.8458 E (DD) 8227.4263 N, 00650.7480 E (DMS)
2020-09-04 19:13:37 (UTC) : 82.46688833333333 N, 6.86226 E (DD) 8228.0133 N, 00651.7356 E (DMS)
2020-09-05 03:54:25 (UTC) : 82.46821833333334 N, 6.720466666666667 E (DD) 8228.0931 N, 00643.2280 E (DMS)
2020-09-05 12:37:15 (UTC) : 82.46992833333333 N, 6.42279 E (DD) 8228.1957 N, 00625.3674 E (DMS)
2020-09-05 16:59:03 (UTC) : 82.48270666666667 N, 6.339651666666667 E (DD) 8228.9624 N, 00620.3791 E (DMS)
2020-09-05 20:47:19 (UTC) : 82.49042166666666 N, 6.265978333333333 E (DD) 8229.4253 N, 00615.9587 E (DMS)
2020-09-06 01:03:50 (UTC) : 82.48197166666667 N, 6.132598333333333 E (DD) 8228.9183 N, 00607.9559 E (DMS)
2020-09-06 05:25:33 (UTC) : 82.49808666666667 N, 6.038185 E (DD) 8229.8852 N, 00602.2911 E (DMS)
2020-09-06 09:47:57 (UTC) : 82.49333833333333 N, 6.105976666666667 E (DD) 8229.6003 N, 00606.3586 E (DMS)
2020-09-07 01:52:42 (UTC) : 82.517065 N, 5.899353333333333 E (DD) 8231.0239 N, 00553.9612 E (DMS)
2020-09-07 06:08:30 (UTC) : 82.536965 N, 5.959478333333333 E (DD) 8232.2179 N, 00557.5687 E (DMS)
2020-09-07 14:48:25 (UTC) : 82.54919333333333 N, 5.777141666666667 E (DD) 8232.9516 N, 00546.6285 E (DMS)
2020-09-07 19:05:11 (UTC) : 82.56710666666666 N, 5.786473333333333 E (DD) 8234.0264 N, 00547.1884 E (DMS)
2020-09-07 23:21:58 (UTC) : 82.55294166666667 N, 5.712018333333333 E (DD) 8233.1765 N, 00542.7211 E (DMS)
2020-09-08 03:39:25 (UTC) : 82.55374 N, 5.668335 E (DD) 8233.2244 N, 00540.1001 E (DMS)
2020-09-08 07:56:09 (UTC) : 82.55419 N, 5.736523333333333 E (DD) 8233.2514 N, 00544.1914 E (DMS)
2020-09-08 12:11:30 (UTC) : 82.54548833333334 N, 5.7204049999999995 E (DD) 8232.7293 N, 00543.2243 E (DMS)
positions for logger RockBLOCK 18958
2020-08-26 13:29:52 (UTC) : 82.17220833333333 N, 11.598473333333333 E (DD) 8210.3325 N, 01135.9084 E (DMS)
2020-08-26 16:58:31 (UTC) : 82.14323666666667 N, 11.497288333333334 E (DD) 8208.5942 N, 01129.8373 E (DMS)
2020-08-26 23:54:50 (UTC) : 82.15439833333333 N, 11.579175 E (DD) 8209.2639 N, 01134.7505 E (DMS)
2020-08-27 03:23:15 (UTC) : 82.14109666666667 N, 11.653013333333334 E (DD) 8208.4658 N, 01139.1808 E (DMS)
2020-08-27 06:26:49 (UTC) : 82.119125 N, 11.619803333333333 E (DD) 8207.1475 N, 01137.1882 E (DMS)
2020-08-27 09:30:17 (UTC) : 82.107425 N, 11.541158333333334 E (DD) 8206.4455 N, 01132.4695 E (DMS)
2020-08-27 12:58:43 (UTC) : 82.09453166666667 N, 11.414231666666666 E (DD) 8205.6719 N, 01124.8539 E (DMS)
2020-08-27 16:27:19 (UTC) : 82.09210833333333 N, 11.231733333333333 E (DD) 8205.5265 N, 01113.9040 E (DMS)
2020-08-27 19:55:46 (UTC) : 82.09379333333334 N, 11.016728333333333 E (DD) 8205.6276 N, 01101.0037 E (DMS)
2020-08-27 23:24:04 (UTC) : 82.116185 N, 10.969265 E (DD) 8206.9711 N, 01058.1559 E (DMS)
2020-08-28 02:52:19 (UTC) : 82.117135 N, 11.04857 E (DD) 8207.0281 N, 01102.9142 E (DMS)
2020-08-28 06:20:37 (UTC) : 82.091045 N, 10.988663333333333 E (DD) 8205.4627 N, 01059.3198 E (DMS)
2020-08-28 09:49:46 (UTC) : 82.076995 N, 10.865311666666667 E (DD) 8204.6197 N, 01051.9187 E (DMS)
2020-08-28 13:18:22 (UTC) : 82.06697833333334 N, 10.71922 E (DD) 8204.0187 N, 01043.1532 E (DMS)
2020-08-28 16:46:53 (UTC) : 82.062995 N, 10.528008333333334 E (DD) 8203.7797 N, 01031.6805 E (DMS)
2020-08-28 20:15:20 (UTC) : 82.05838 N, 10.349128333333333 E (DD) 8203.5028 N, 01020.9477 E (DMS)
2020-08-28 23:43:50 (UTC) : 82.03964 N, 10.172683333333334 E (DD) 8202.3784 N, 01010.3610 E (DMS)
2020-08-29 03:13:49 (UTC) : 82.022655 N, 9.71104 E (DD) 8201.3593 N, 00942.6624 E (DMS)
2020-08-29 06:42:23 (UTC) : 82.030325 N, 9.446285 E (DD) 8201.8195 N, 00926.7771 E (DMS)
2020-08-29 10:10:58 (UTC) : 82.001455 N, 9.360976666666666 E (DD) 8200.0873 N, 00921.6586 E (DMS)
2020-08-29 13:41:00 (UTC) : 81.97755 N, 8.87579 E (DD) 8158.6530 N, 00852.5474 E (DMS)
2020-08-29 17:09:36 (UTC) : 82.01808666666666 N, 8.340185 E (DD) 8201.0852 N, 00820.4111 E (DMS)
2020-08-29 20:38:11 (UTC) : 82.078995 N, 8.137633333333333 E (DD) 8204.7397 N, 00808.2580 E (DMS)
2020-08-30 00:06:46 (UTC) : 82.11508666666667 N, 8.041878333333333 E (DD) 8206.9052 N, 00802.5127 E (DMS)
2020-08-30 03:35:20 (UTC) : 82.12945666666667 N, 8.013345 E (DD) 8207.7674 N, 00800.8007 E (DMS)
2020-08-30 07:03:55 (UTC) : 82.14245333333334 N, 7.794056666666666 E (DD) 8208.5472 N, 00747.6434 E (DMS)
2020-08-30 10:32:32 (UTC) : 82.15526666666666 N, 7.5856916666666665 E (DD) 8209.3160 N, 00735.1415 E (DMS)
2020-08-30 14:01:10 (UTC) : 82.17883166666667 N, 7.294775 E (DD) 8210.7299 N, 00717.6865 E (DMS)
2020-08-30 17:29:49 (UTC) : 82.22119 N, 7.13669 E (DD) 8213.2714 N, 00708.2014 E (DMS)
2020-08-30 20:33:31 (UTC) : 82.24081333333334 N, 7.06532 E (DD) 8214.4488 N, 00703.9192 E (DMS)
2020-08-31 00:02:36 (UTC) : 82.25107166666666 N, 6.98094 E (DD) 8215.0643 N, 00658.8564 E (DMS)
2020-08-31 03:31:09 (UTC) : 82.24946666666666 N, 6.840635 E (DD) 8214.9680 N, 00650.4381 E (DMS)
2020-08-31 06:59:42 (UTC) : 82.24664166666666 N, 6.685943333333333 E (DD) 8214.7985 N, 00641.1566 E (DMS)
2020-08-31 10:28:18 (UTC) : 82.24493166666667 N, 6.431091666666667 E (DD) 8214.6959 N, 00625.8655 E (DMS)
2020-08-31 13:56:55 (UTC) : 82.26534166666667 N, 6.208891666666666 E (DD) 8215.9205 N, 00612.5335 E (DMS)
2020-08-31 17:25:31 (UTC) : 82.29571666666666 N, 6.179401666666666 E (DD) 8217.7430 N, 00610.7641 E (DMS)
2020-08-31 20:54:02 (UTC) : 82.29504666666666 N, 6.195285 E (DD) 8217.7028 N, 00611.7171 E (DMS)
2020-09-01 00:22:29 (UTC) : 82.28970833333334 N, 6.072076666666667 E (DD) 8217.3825 N, 00604.3246 E (DMS)
2020-09-01 06:50:21 (UTC) : 82.30368666666666 N, 6.058843333333333 E (DD) 8218.2212 N, 00603.5306 E (DMS)
2020-09-01 13:03:19 (UTC) : 82.28541 N, 5.872771666666667 E (DD) 8217.1246 N, 00552.3663 E (DMS)
2020-09-01 16:33:15 (UTC) : 82.29672166666667 N, 5.876251666666667 E (DD) 8217.8033 N, 00552.5751 E (DMS)
2020-09-01 20:01:54 (UTC) : 82.286815 N, 5.91344 E (DD) 8217.2089 N, 00554.8064 E (DMS)
2020-09-01 23:30:25 (UTC) : 82.276445 N, 5.84181 E (DD) 8216.5867 N, 00550.5086 E (DMS)
2020-09-02 02:58:46 (UTC) : 82.28839666666667 N, 5.808128333333333 E (DD) 8217.3038 N, 00548.4877 E (DMS)
2020-09-02 06:27:10 (UTC) : 82.28382666666667 N, 5.9150366666666665 E (DD) 8217.0296 N, 00554.9022 E (DMS)
2020-09-02 09:55:45 (UTC) : 82.25167333333333 N, 5.865318333333334 E (DD) 8215.1004 N, 00551.9191 E (DMS)
2020-09-02 13:25:10 (UTC) : 82.238765 N, 5.718286666666667 E (DD) 8214.3259 N, 00543.0972 E (DMS)
2020-09-02 16:28:52 (UTC) : 82.24200333333333 N, 5.77972 E (DD) 8214.5202 N, 00546.7832 E (DMS)
2020-09-02 19:15:17 (UTC) : 82.22531 N, 5.8754333333333335 E (DD) 8213.5186 N, 00552.5260 E (DMS)
2020-09-02 22:17:50 (UTC) : 82.20125166666666 N, 5.830786666666667 E (DD) 8212.0751 N, 00549.8472 E (DMS)
2020-09-03 01:46:06 (UTC) : 82.195345 N, 5.775056666666667 E (DD) 8211.7207 N, 00546.5034 E (DMS)
2020-09-03 05:14:33 (UTC) : 82.19275 N, 5.7941400000000005 E (DD) 8211.5650 N, 00547.6484 E (DMS)
2020-09-03 08:43:02 (UTC) : 82.17154833333333 N, 5.764278333333333 E (DD) 8210.2929 N, 00545.8567 E (DMS)
2020-09-03 12:11:36 (UTC) : 82.152125 N, 5.5893266666666666 E (DD) 8209.1275 N, 00535.3596 E (DMS)
2020-09-03 15:43:46 (UTC) : 82.147895 N, 5.493145 E (DD) 8208.8737 N, 00529.5887 E (DMS)
2020-09-03 19:12:21 (UTC) : 82.13591166666667 N, 5.491061666666667 E (DD) 8208.1547 N, 00529.4637 E (DMS)
2020-09-03 22:40:49 (UTC) : 82.11165833333334 N, 5.343975 E (DD) 8206.6995 N, 00520.6385 E (DMS)
2020-09-04 02:09:14 (UTC) : 82.10615 N, 5.091526666666667 E (DD) 8206.3690 N, 00505.4916 E (DMS)
2020-09-04 05:38:23 (UTC) : 82.11624833333333 N, 5.033165 E (DD) 8206.9749 N, 00501.9899 E (DMS)
2020-09-04 09:06:52 (UTC) : 82.09325333333334 N, 4.991666666666667 E (DD) 8205.5952 N, 00459.5000 E (DMS)
2020-09-04 12:36:06 (UTC) : 82.06090166666667 N, 4.7201 E (DD) 8203.6541 N, 00443.2060 E (DMS)
2020-09-04 16:04:34 (UTC) : 82.06474 N, 4.493851666666667 E (DD) 8203.8844 N, 00429.6311 E (DMS)
2020-09-04 19:34:25 (UTC) : 82.06322333333334 N, 4.467763333333333 E (DD) 8203.7934 N, 00428.0658 E (DMS)
2020-09-04 23:02:40 (UTC) : 82.038045 N, 4.296975 E (DD) 8202.2827 N, 00417.8185 E (DMS)
2020-09-05 02:30:50 (UTC) : 82.04287 N, 4.008571666666667 E (DD) 8202.5722 N, 00400.5143 E (DMS)
2020-09-05 05:58:57 (UTC) : 82.05920833333333 N, 3.8994366666666664 E (DD) 8203.5525 N, 00353.9662 E (DMS)
2020-09-05 09:27:04 (UTC) : 82.04687833333334 N, 3.8272483333333334 E (DD) 8202.8127 N, 00349.6349 E (DMS)
2020-09-05 12:55:18 (UTC) : 82.03181833333333 N, 3.5969016666666667 E (DD) 8201.9091 N, 00335.8141 E (DMS)
2020-09-05 16:23:31 (UTC) : 82.037195 N, 3.46145 E (DD) 8202.2317 N, 00327.6870 E (DMS)
2020-09-05 19:51:43 (UTC) : 82.029375 N, 3.431115 E (DD) 8201.7625 N, 00325.8669 E (DMS)
2020-09-05 23:19:57 (UTC) : 81.999935 N, 3.2962316666666664 E (DD) 8159.9961 N, 00317.7739 E (DMS)
2020-09-06 02:48:53 (UTC) : 81.99484166666667 N, 3.1346166666666666 E (DD) 8159.6905 N, 00308.0770 E (DMS)
2020-09-06 06:17:04 (UTC) : 81.99257 N, 3.1299883333333334 E (DD) 8159.5542 N, 00307.7993 E (DMS)
2020-09-06 09:45:18 (UTC) : 81.97243833333333 N, 3.11327 E (DD) 8158.3463 N, 00306.7962 E (DMS)
2020-09-06 12:48:44 (UTC) : 81.95408333333333 N, 3.03484 E (DD) 8157.2450 N, 00302.0904 E (DMS)
2020-09-06 16:17:36 (UTC) : 81.954645 N, 2.9622666666666664 E (DD) 8157.2787 N, 00257.7360 E (DMS)
2020-09-06 19:45:53 (UTC) : 81.953645 N, 2.969185 E (DD) 8157.2187 N, 00258.1511 E (DMS)
2020-09-06 22:49:14 (UTC) : 81.94112666666666 N, 2.9326216666666665 E (DD) 8156.4676 N, 00255.9573 E (DMS)
2020-09-07 02:17:10 (UTC) : 81.93791833333333 N, 2.786565 E (DD) 8156.2751 N, 00247.1939 E (DMS)
2020-09-07 05:46:04 (UTC) : 81.94814333333333 N, 2.740615 E (DD) 8156.8886 N, 00244.4369 E (DMS)
2020-09-07 09:14:22 (UTC) : 81.94284833333333 N, 2.689295 E (DD) 8156.5709 N, 00241.3577 E (DMS)
2020-09-07 12:42:47 (UTC) : 81.93314833333334 N, 2.552678333333333 E (DD) 8155.9889 N, 00233.1607 E (DMS)
2020-09-07 16:11:12 (UTC) : 81.931065 N, 2.44574 E (DD) 8155.8639 N, 00226.7444 E (DMS)
2020-09-07 19:39:33 (UTC) : 81.928365 N, 2.3807766666666668 E (DD) 8155.7019 N, 00222.8466 E (DMS)
2020-09-07 23:07:53 (UTC) : 81.91465 N, 2.2886966666666666 E (DD) 8154.8790 N, 00217.3218 E (DMS)
2020-09-08 02:11:19 (UTC) : 81.90541 N, 2.170898333333333 E (DD) 8154.3246 N, 00210.2539 E (DMS)
2020-09-08 05:39:26 (UTC) : 81.904685 N, 2.0837516666666667 E (DD) 8154.2811 N, 00205.0251 E (DMS)
2020-09-08 09:07:47 (UTC) : 81.9003 N, 2.0437016666666667 E (DD) 8154.0180 N, 00202.6221 E (DMS)
2020-09-08 12:37:37 (UTC) : 81.88776833333333 N, 1.9700033333333333 E (DD) 8153.2661 N, 00158.2002 E (DMS)
2020-09-08 16:06:02 (UTC) : 81.88627166666667 N, 1.9128416666666666 E (DD) 8153.1763 N, 00154.7705 E (DMS)
2020-09-08 19:35:04 (UTC) : 81.88304166666667 N, 1.91082 E (DD) 8152.9825 N, 00154.6492 E (DMS)
2020-09-09 01:46:44 (UTC) : 81.86192166666666 N, 1.8152716666666666 E (DD) 8151.7153 N, 00148.9163 E (DMS)
2020-09-09 04:49:57 (UTC) : 81.86207 N, 1.729765 E (DD) 8151.7242 N, 00143.7859 E (DMS)
2020-09-09 08:18:48 (UTC) : 81.85407833333333 N, 1.6245083333333334 E (DD) 8151.2447 N, 00137.4705 E (DMS)
2020-09-09 11:47:09 (UTC) : 81.84117 N, 1.411535 E (DD) 8150.4702 N, 00124.6921 E (DMS)
2020-09-09 15:16:11 (UTC) : 81.833455 N, 1.2283016666666666 E (DD) 8150.0073 N, 00113.6981 E (DMS)
2020-09-09 18:44:31 (UTC) : 81.82252666666666 N, 1.0871666666666666 E (DD) 8149.3516 N, 00105.2300 E (DMS)
2020-09-09 22:14:17 (UTC) : 81.80298166666667 N, 0.9671783333333334 E (DD) 8148.1789 N, 00058.0307 E (DMS)
2020-09-10 01:42:37 (UTC) : 81.77036166666667 N, 0.81808 E (DD) 8146.2217 N, 00049.0848 E (DMS)
2020-09-10 05:11:01 (UTC) : 81.74463333333334 N, 0.6271583333333334 E (DD) 8144.6780 N, 00037.6295 E (DMS)
2020-09-10 08:39:28 (UTC) : 81.72613833333334 N, 0.5450583333333333 E (DD) 8143.5683 N, 00032.7035 E (DMS)
2020-09-10 12:09:27 (UTC) : 81.6944 N, 0.46714833333333333 E (DD) 8141.6640 N, 00028.0289 E (DMS)
2020-09-10 15:38:46 (UTC) : 81.67195166666667 N, 0.25083833333333333 E (DD) 8140.3171 N, 00015.0503 E (DMS)
